"x","y"
126.742063622857,37.6672151219081
126.742077248804,37.6672079438788
126.742068231356,37.6671935085089
126.742163575498,37.6671540739235
126.742583401494,37.6676775582384
126.742583277023,37.6677135970923
126.742569489211,37.6677676256888
126.742551242365,37.6678000210758
126.742242451962,37.66794350318
126.740589483867,37.6687147204617
126.740516278707,37.6689055667584
126.740533723716,37.6691038202733
126.740537780725,37.6692407778349
126.740573913057,37.6692805003382
126.741119923203,37.6700241057227
126.741841754462,37.671060010214
126.742919961358,37.672626462171
126.743019224604,37.672767230959
126.744309532437,37.6746404639994
126.745645025854,37.6765786502135
126.7460936085,37.6766697144635
126.74732428328,37.6761137517801
126.747265631918,37.6760271323264
126.747265631918,37.6760271323264
126.74732428328,37.6761137517801
126.749086106064,37.6753606923904
126.749204164209,37.6753104887729
126.749372170689,37.6752387677361
126.749998851971,37.6749517850758
126.750861652352,37.6745607847077
126.750916146099,37.674535672442
126.750920692262,37.6745320781339
126.750983868795,37.6746223092595
126.750983868795,37.6746223092595
126.750920692262,37.6745320781339
126.752119401479,37.6740228484212
126.753772202496,37.6733019246342
126.753899322319,37.6732517352073
126.755606627077,37.6724912562667
126.755647492109,37.6724733213822
126.755697129728,37.6725455024181
126.755697129728,37.6725455024181
126.755647492109,37.6724733213822
126.755647492109,37.6724733213822
126.758058529341,37.671404326261
126.758190188678,37.6713505375848
126.760660105072,37.6702780057593
126.760705513112,37.6702564744185
126.760732750981,37.6702457179389
126.760795958952,37.6703287361253
126.760795958952,37.6703287361253
126.760732750981,37.6702457179389
126.761105116596,37.6700626731919
126.763048262027,37.6692304850888
126.763938301923,37.6687853845102
126.764088178748,37.6687027943653
126.7647105335,37.6683148148247
126.765392047017,37.6678548713689
126.765419306021,37.6678369060144
126.765469029447,37.667883855776
126.765469029447,37.667883855776
126.765419306021,37.6678369060144
126.765910045094,37.6674883012967
126.766246419987,37.6672078630727
126.767073891654,37.6664598857577
126.767269501696,37.6662476408855
126.767451397367,37.6660714077949
126.769307132419,37.6641289372175
126.769338978366,37.6640929603307
126.769338989518,37.6640893564359
126.769429492049,37.6641435921272
126.769429492049,37.6641435921272
126.769338989518,37.6640893564359
126.769589111103,37.6638375711145
126.769675503188,37.6637548497525
126.770594158304,37.6628160175954
126.771640000146,37.6617873264459
126.772299625236,37.6610389865704
126.772709402487,37.6604559420152
126.772914387501,37.6601319840914
126.772973681883,37.6600131688887
126.773680064817,37.6587855896551
126.774181485657,37.6578711548279
126.774199705416,37.6578423583395
126.77425855945,37.657867698427
126.77425855945,37.657867698427
126.774199705416,37.6578423583395
