"x","y"
126.758702271933,37.6882286794512
126.758715818412,37.6882467266737
126.758715818412,37.6882467266737
126.758747609786,37.6882323761102
126.758770191166,37.6882612535124
126.758524964751,37.6883652647672
126.758143758857,37.6884473733073
126.757340541529,37.6886078988256
126.756918471234,37.6887043349082
126.75653708514,37.6888404963829
126.756110064432,37.6890630558615
126.755696386136,37.6893649272285
126.754778389542,37.6899468537055
126.754137816355,37.6902878904104
126.753606640067,37.6904597689593
126.753474382871,37.6906829343097
126.753527957203,37.690938923137
126.753781316006,37.691123251249
126.753794885643,37.6911340912773
126.754392405257,37.6914741037576
126.754885989168,37.6917021763492
126.754967491658,37.6917419886135
126.755832833854,37.6920104719963
126.755864556498,37.6920177454717
126.756204459216,37.6920905266381
126.756408401168,37.6921341948684
126.756897942841,37.6922144908389
126.75744201363,37.6922624618629
126.757496424269,37.692266177665
126.757800223944,37.6922848215057
126.759097337702,37.6922730628435
126.75939214894,37.6922664569303
126.759410266448,37.6922737016923
126.759595790768,37.692403820403
126.759604814645,37.6924182543934
126.759633478318,37.69337334588
126.759695146057,37.693939283528
126.759699576684,37.6939717276358
126.7597877017,37.6947719724127
126.75978766682,37.6947827840332
126.759864791054,37.6947757333183
126.759864791054,37.6947757333183
126.75978766682,37.6947827840332
126.759792132414,37.6948044165128
126.759950618172,37.6962895446947
126.759921813465,37.6967832198232
126.759761571768,37.6972477960339
126.759442188572,37.6978345798848
126.759182135815,37.6983061593483
126.759162897667,37.6986448861774
126.759216159127,37.6990053844145
126.759315057039,37.6992794822996
126.759750570187,37.6992515392762
126.760331373777,37.6991770394078
126.763869260961,37.6991517420483
126.763873796581,37.6991517511308
126.763873945178,37.6991049007959
126.763873945178,37.6991049007959
126.763873796581,37.6991517511308
126.76389647468,37.6991517965406
126.765071223006,37.6991469350611
126.765760399119,37.6992239878896
126.765730486931,37.6986400974691
126.765730543633,37.6986220781056
126.765662498469,37.6986255467955
126.765662498469,37.6986255467955
126.765730543633,37.6986220781056
126.765730543633,37.6986220781056
126.765683442454,37.6977354262264
126.765775502343,37.6973067455083
126.765784618709,37.6972923480316
126.765848342492,37.6972203966625
126.765861971667,37.6972132159327
126.766786751334,37.697362808258
126.766872903487,37.6973701864041
126.768568333779,37.697647422177
126.768591190653,37.6975898046977
126.768591190653,37.6975898046977
126.768568333779,37.697647422177
126.768609119943,37.6976583139058
126.769030622399,37.6977564454491
126.76976842178,37.6967740245743
126.769782083929,37.6967560317647
126.769968795582,37.6965113311592
126.770200793726,37.696288341889
126.771787166618,37.6951489871933
126.77204207463,37.6948467528164
126.771960570597,37.6948033484561
126.771960570597,37.6948033484561
126.77204207463,37.6948467528164
126.772060271233,37.6948287685014
126.772365286138,37.6944545522864
126.772694294722,37.6936479136752
126.772703420301,37.6936299117713
126.772830782138,37.693507624632
126.772848945241,37.6935004518224
126.775092754425,37.6938867658883
126.775283139249,37.6939195639305
126.775332994979,37.6939304706219
126.77549166547,37.6939523962051
126.775546078287,37.6939561036849
126.776180956283,37.6939789337855
126.776239936954,37.6939718379186
126.777583012609,37.6937653526215
126.77771005469,37.6937475726732
126.778944222024,37.6935588860047
126.778930787365,37.6935011984328
126.778930787365,37.6935011984328
126.778944222024,37.6935588860047
126.778985050275,37.6935553586335
126.780459644453,37.6933454830598
126.780119305676,37.6918744578284
126.780249109027,37.6909196661313
126.780319092029,37.6902566787226
126.780328502375,37.6901413714102
126.780485839322,37.6890749094881
126.780485849944,37.6890713056058
126.780426894802,37.6890711958512
126.780426894802,37.6890711958512
126.780485849944,37.6890713056058
